,home_V,home_D,home_E,home_GF,home_AVG_GF,home_GS,home_AVG_GS,home_VG,home_DG,home_EG,home_GFG,home_AVG_GFG,home_GSG,home_AVG_GSG,away_V,away_D,away_E,away_GF,away_AVG_GF,away_GS,away_AVG_GS,away_VG,away_DG,away_EG,away_GFG,away_AVG_GFG,away_GSG,away_AVG_GSG,h_buildUpPlaySpeed,h_buildUpPlaySpeedClass,h_buildUpPlayDribblingClass,h_buildUpPlayPassing,h_buildUpPlayPassingClass,h_buildUpPlayPositioningClass,h_chanceCreationPassing,h_chanceCreationPassingClass,h_chanceCreationCrossing,h_chanceCreationCrossingClass,h_chanceCreationShooting,h_chanceCreationShootingClass,h_chanceCreationPositioningClass,h_defencePressure,h_defencePressureClass,h_defenceAggression,h_defenceAggressionClass,h_defenceTeamWidth,h_defenceTeamWidthClass,h_defenceDefenderLineClass,a_buildUpPlaySpeed,a_buildUpPlaySpeedClass,a_buildUpPlayDribblingClass,a_buildUpPlayPassing,a_buildUpPlayPassingClass,a_buildUpPlayPositioningClass,a_chanceCreationPassing,a_chanceCreationPassingClass,a_chanceCreationCrossing,a_chanceCreationCrossingClass,a_chanceCreationShooting,a_chanceCreationShootingClass,a_chanceCreationPositioningClass,a_defencePressure,a_defencePressureClass,a_defenceAggression,a_defenceAggressionClass,a_defenceTeamWidth,a_defenceTeamWidthClass,a_defenceDefenderLineClass,h_avg_height,h_avg_weight,a_avg_height,a_avg_weight,h_overall,h_potential,h_def,h_mid,h_att,a_overall,a_potential,a_def,a_mid,a_att,h_date,a_date,id,country_id,league_id,season,stage,date,home_team_api_id,away_team_api_id,B365H,B365D,B365A,formation_h,formation_a,Output
0,2,1,0,5,1.66666666667,4,1.33333333333,8,19,7,39,1.14705882353,63,1.85294117647,0,1,1,1,0.5,3,1.5,8,19,7,39,1.14705882353,63,1.85294117647,38,Balanced,Little,38,Mixed,Organised,54,Normal,42,Normal,42,Normal,Organised,40,Medium,42,Press,44,Normal,Cover,44,Balanced,Little,47,Mixed,Organised,52,Normal,63,Normal,61,Normal,Organised,43,Medium,44,Press,51,Normal,Cover,181.032727273,76.4921054545,182.649090909,76.5333410909,73.63636363636364,76.27272727272727,74.2,72.33333333333333,74.0,80.36363636363636,82.72727272727273,79.4,79.33333333333333,83.0,7 days 00:00:00.000000000,6 days 00:00:00.000000000,3538,1729,1729,2012/2013,35,2013-04-27,8528,8586,3.8,3.6,2.05,4-3-3,4-3-3,D
0,1,1,0,3,1.5,3,1.5,10,15,10,44,1.25714285714,53,1.51428571429,0,2,1,1,0.333333333333,3,1.0,10,15,10,44,1.25714285714,53,1.51428571429,48,Balanced,Little,45,Mixed,Organised,38,Normal,62,Normal,54,Normal,Organised,38,Medium,38,Press,62,Normal,Cover,49,Balanced,Little,49,Mixed,Organised,46,Normal,58,Normal,56,Normal,Organised,49,Medium,51,Press,45,Normal,Cover,184.034545455,78.8425367273,182.649090909,78.8013010909,76.9090909090909,77.36363636363636,76.8,74.5,82.0,70.9090909090909,74.18181818181819,70.8,70.75,71.5,7 days 00:00:00.000000000,6 days 00:00:00.000000000,3539,1729,1729,2012/2013,36,2013-05-04,9879,9798,1.73,3.9,5.25,4-5-1,4-4-2,A
0,0,0,2,2,1.0,2,1.0,14,9,12,67,1.91428571429,42,1.2,2,0,1,8,2.66666666667,1,0.333333333333,14,9,12,67,1.91428571429,42,1.2,60,Balanced,Little,60,Mixed,Organised,48,Normal,73,Lots,53,Normal,Organised,50,Medium,48,Press,62,Normal,Cover,56,Balanced,Little,56,Mixed,Organised,48,Normal,57,Normal,56,Normal,Organised,50,Medium,50,Press,60,Normal,Cover,182.88,76.1209847273,181.725454545,77.3168181818,79.54545454545455,81.45454545454545,80.2,82.0,77.5,78.0,80.0909090909091,78.2,78.75,76.0,8 days 00:00:00.000000000,8 days 00:00:00.000000000,3540,1729,1729,2012/2013,36,2013-05-05,8650,8668,1.95,3.6,4.2,4-2-3-1,4-5-1,D
0,1,1,0,4,2.0,2,1.0,27,4,4,79,2.25714285714,36,1.02857142857,2,0,1,4,1.33333333333,1,0.333333333333,27,4,4,79,2.25714285714,36,1.02857142857,46,Balanced,Little,54,Mixed,Organised,46,Normal,60,Normal,55,Normal,Organised,40,Medium,50,Press,56,Normal,Cover,60,Balanced,Little,45,Mixed,Organised,55,Normal,45,Normal,45,Normal,Organised,60,Medium,62,Press,46,Normal,Cover,182.187272727,74.0592029091,181.725454545,78.5951229091,79.63636363636364,82.0,78.4,77.33333333333333,84.0,81.45454545454545,84.0,81.6,81.0,81.5,7 days 00:00:00.000000000,7 days 00:00:00.000000000,3541,1729,1729,2012/2013,36,2013-05-05,10260,8455,2.2,3.5,3.5,4-3-3,4-2-3-1,A
0,1,0,1,4,2.0,3,1.5,8,13,14,33,0.942857142857,54,1.54285714286,0,3,0,1,0.333333333333,5,1.66666666667,8,13,14,33,0.942857142857,54,1.54285714286,63,Balanced,Little,61,Mixed,Organised,42,Normal,76,Lots,62,Normal,Organised,40,Medium,50,Press,42,Normal,Cover,67,Fast,Little,58,Mixed,Organised,44,Normal,60,Normal,56,Normal,Organised,43,Medium,50,Press,52,Normal,Cover,181.032727273,75.6261570909,182.187272727,77.5229963636,72.81818181818181,76.45454545454545,71.6,73.0,75.5,72.0909090909091,77.81818181818181,72.6,69.66666666666667,73.66666666666667,7 days 00:00:00.000000000,5 days 00:00:00.000000000,3542,1729,1729,2012/2013,36,2013-05-04,9850,10252,2.55,3.3,3.0,4-5-1,4-3-3,A
0,0,1,1,1,0.5,3,1.5,4,18,13,29,0.828571428571,56,1.6,0,2,1,2,0.666666666667,5,1.66666666667,4,18,13,29,0.828571428571,56,1.6,57,Balanced,Little,58,Mixed,Organised,60,Normal,48,Normal,48,Normal,Organised,42,Medium,51,Press,44,Normal,Cover,25,Slow,Little,32,Short,Organised,41,Normal,34,Normal,30,Little,Free Form,57,Medium,57,Press,52,Normal,Cover,183.803636364,80.6981403636,180.801818182,73.5231396364,73.27272727272727,76.0909090909091,72.2,72.25,78.0,80.54545454545455,82.63636363636364,80.2,79.5,81.5,6 days 00:00:00.000000000,6 days 00:00:00.000000000,3543,1729,1729,2012/2013,36,2013-05-04,10172,9825,8.0,4.75,1.44,4-4-2,4-2-3-1,A
0,1,1,0,1,0.5,1,0.5,9,16,10,39,1.11428571429,51,1.45714285714,1,2,0,5,1.66666666667,8,2.66666666667,9,16,10,39,1.11428571429,51,1.45714285714,67,Fast,Little,62,Mixed,Organised,44,Normal,72,Lots,59,Normal,Organised,47,Medium,53,Press,60,Normal,Cover,75,Fast,Little,75,Long,Organised,40,Normal,72,Lots,55,Normal,Organised,50,Medium,58,Press,45,Normal,Cover,182.187272727,77.0694043636,189.807272727,81.1517323636,73.72727272727273,77.9090909090909,74.0,71.75,77.0,74.9090909090909,77.18181818181819,75.4,74.25,75.0,7 days 00:00:00.000000000,9 days 00:00:00.000000000,3544,1729,1729,2012/2013,36,2013-05-06,8472,10194,2.1,3.3,4.0,4-5-1,4-4-2,D
0,0,1,1,1,0.5,2,1.0,11,12,12,46,1.31428571429,46,1.31428571429,1,1,1,5,1.66666666667,6,2.0,11,12,12,46,1.31428571429,46,1.31428571429,26,Slow,Little,24,Short,Organised,62,Normal,39,Normal,57,Normal,Free Form,48,Medium,58,Press,60,Normal,Cover,45,Balanced,Little,55,Mixed,Organised,40,Normal,38,Normal,48,Normal,Free Form,50,Medium,60,Press,54,Normal,Cover,177.338181818,75.5849214545,181.263636364,77.6879389091,75.45454545454545,78.36363636363636,75.4,75.0,75.75,83.0909090909091,85.18181818181819,81.8,83.0,84.75,6 days 00:00:00.000000000,7 days 00:00:00.000000000,3545,1729,1729,2012/2013,36,2013-05-04,10003,8456,5.25,3.8,1.75,4-2-3-1,4-2-3-1,D
0,1,0,1,5,2.5,3,1.5,18,8,9,62,1.77142857143,45,1.28571428571,1,0,2,6,2.0,5,1.66666666667,18,8,9,62,1.77142857143,45,1.28571428571,44,Balanced,Little,47,Mixed,Organised,52,Normal,63,Normal,61,Normal,Organised,43,Medium,44,Press,51,Normal,Cover,47,Balanced,Little,52,Mixed,Organised,54,Normal,56,Normal,60,Normal,Organised,48,Medium,52,Press,44,Normal,Cover,181.725454545,75.6261570909,184.265454545,75.749864,80.81818181818181,82.9090909090909,80.4,79.0,82.25,72.9090909090909,76.63636363636364,72.2,72.75,75.0,7 days 00:00:00.000000000,7 days 00:00:00.000000000,3546,1729,1729,2012/2013,36,2013-05-04,8586,8466,1.44,4.75,8.0,4-2-3-1,4-4-2,H
0,0,1,1,2,1.0,3,1.5,14,15,6,46,1.31428571429,45,1.28571428571,1,2,0,4,1.33333333333,4,1.33333333333,14,15,6,46,1.31428571429,45,1.28571428571,48,Balanced,Little,48,Mixed,Organised,45,Normal,60,Normal,54,Normal,Organised,38,Medium,38,Press,52,Normal,Cover,38,Balanced,Little,38,Mixed,Organised,54,Normal,42,Normal,42,Normal,Organised,40,Medium,42,Press,44,Normal,Cover,185.189090909,81.5640887273,180.801818182,75.5849214545,74.0,76.81818181818181,73.0,76.5,74.0,73.36363636363636,76.0,73.2,73.0,74.0,7 days 00:00:00.000000000,7 days 00:00:00.000000000,3547,1729,1729,2012/2013,36,2013-05-04,8659,8528,2.45,3.5,3.0,4-2-3-1,4-3-3,A
0,2,0,0,5,2.5,1,0.5,11,15,9,41,1.17142857143,49,1.4,0,1,2,2,0.666666666667,3,1.0,11,15,9,41,1.17142857143,49,1.4,63,Balanced,Little,64,Mixed,Organised,44,Normal,60,Normal,55,Normal,Organised,30,Deep,34,Press,38,Normal,Cover,54,Balanced,Little,54,Mixed,Organised,54,Normal,68,Lots,48,Normal,Organised,52,Medium,48,Press,42,Normal,Cover,184.727272727,79.4610712727,181.032727273,79.5435425455,72.0909090909091,74.18181818181819,72.0,71.5,73.5,77.54545454545455,80.0,75.4,80.5,78.75,7 days 00:00:00.000000000,7 days 00:00:00.000000000,3548,1729,1729,2012/2013,36,2013-05-04,8654,10261,2.38,3.4,3.25,4-4-2,4-2-3-1,D
0,1,0,1,4,2.0,2,1.0,19,7,10,67,1.86111111111,36,1.0,3,0,0,4,1.33333333333,1,0.333333333333,19,7,10,67,1.86111111111,36,1.0,25,Slow,Little,32,Short,Organised,41,Normal,34,Normal,30,Little,Free Form,57,Medium,57,Press,52,Normal,Cover,38,Balanced,Little,38,Mixed,Organised,54,Normal,42,Normal,42,Normal,Organised,40,Medium,42,Press,44,Normal,Cover,180.801818182,73.3169614545,181.956363636,75.5024501818,80.54545454545455,82.9090909090909,80.2,79.5,81.5,73.27272727272727,76.18181818181819,73.5,72.5,74.0,10 days 00:00:00.000000000,10 days 00:00:00.000000000,3549,1729,1729,2012/2013,37,2013-05-14,9825,8528,1.4,5.5,8.0,4-2-3-1,3-4-3,H
0,1,0,1,7,3.5,2,1.0,10,16,10,44,1.22222222222,65,1.80555555556,2,1,0,5,1.66666666667,5,1.66666666667,10,16,10,44,1.22222222222,65,1.80555555556,67,Fast,Little,58,Mixed,Organised,44,Normal,60,Normal,56,Normal,Organised,43,Medium,50,Press,52,Normal,Cover,60,Balanced,Little,45,Mixed,Organised,55,Normal,45,Normal,45,Normal,Organised,60,Medium,62,Press,46,Normal,Cover,181.956363636,77.6879389091,181.956363636,79.2961287273,71.72727272727273,77.63636363636364,71.8,69.66666666666667,73.66666666666667,81.63636363636364,84.0909090909091,81.4,81.0,82.25,7 days 00:00:00.000000000,6 days 00:00:00.000000000,3550,1729,1729,2012/2013,37,2013-05-11,10252,8455,4.5,3.8,1.85,4-3-3,4-2-3-1,A
0,2,0,0,3,1.5,0,0.0,15,6,15,52,1.44444444444,38,1.05555555556,0,1,2,2,0.666666666667,3,1.0,15,6,15,52,1.44444444444,38,1.05555555556,56,Balanced,Little,56,Mixed,Organised,48,Normal,57,Normal,56,Normal,Organised,50,Medium,50,Press,60,Normal,Cover,63,Balanced,Little,64,Mixed,Organised,44,Normal,60,Normal,55,Normal,Organised,30,Deep,34,Press,38,Normal,Cover,181.725454545,77.3168181818,184.265454545,79.0074792727,78.0,80.0909090909091,78.2,78.75,76.0,71.9090909090909,74.45454545454545,72.0,71.0,73.5,7 days 00:00:00.000000000,8 days 00:00:00.000000000,3551,1729,1729,2012/2013,37,2013-05-12,8668,8654,1.5,4.5,7.5,4-5-1,4-4-2,H
0,0,2,0,2,1.0,5,2.5,10,16,10,46,1.27777777778,57,1.58333333333,0,2,1,1,0.333333333333,3,1.0,10,16,10,46,1.27777777778,57,1.58333333333,48,Balanced,Little,45,Mixed,Organised,38,Normal,62,Normal,54,Normal,Organised,38,Medium,38,Press,62,Normal,Cover,60,Balanced,Little,60,Mixed,Organised,48,Normal,73,Lots,53,Normal,Organised,50,Medium,48,Press,62,Normal,Cover,182.649090909,76.7395192727,183.572727273,76.3683985455,76.0909090909091,77.36363636363636,76.6,72.5,82.0,76.72727272727273,80.81818181818181,75.8,76.33333333333333,78.66666666666667,8 days 00:00:00.000000000,7 days 00:00:00.000000000,3552,1729,1729,2012/2013,37,2013-05-12,9879,8650,3.9,3.6,2.05,4-5-1,4-3-3,A
0,1,2,0,4,1.33333333333,3,1.0,27,5,4,79,2.19444444444,37,1.02777777778,1,0,1,3,1.5,1,0.5,27,5,4,79,2.19444444444,37,1.02777777778,46,Balanced,Little,54,Mixed,Organised,46,Normal,60,Normal,55,Normal,Organised,40,Medium,50,Press,56,Normal,Cover,26,Slow,Little,24,Short,Organised,62,Normal,39,Normal,57,Normal,Free Form,48,Medium,58,Press,60,Normal,Cover,183.572727273,75.6261570909,177.338181818,75.0900938182,82.36363636363636,84.27272727272727,82.2,81.0,83.25,74.63636363636364,76.72727272727273,73.6,75.0,75.75,7 days 00:00:00.000000000,8 days 00:00:00.000000000,3553,1729,1729,2012/2013,37,2013-05-12,10260,10003,1.3,5.75,12.0,4-2-3-1,4-2-3-1,H
0,1,1,1,5,1.66666666667,5,1.66666666667,8,14,14,34,0.944444444444,56,1.55555555556,0,2,0,1,0.5,4,2.0,8,14,14,34,0.944444444444,56,1.55555555556,63,Balanced,Little,61,Mixed,Organised,42,Normal,76,Lots,62,Normal,Organised,40,Medium,50,Press,42,Normal,Cover,48,Balanced,Little,48,Mixed,Organised,45,Normal,60,Normal,54,Normal,Organised,38,Medium,38,Press,52,Normal,Cover,181.956363636,77.2755825455,185.42,82.1826232727,73.63636363636364,77.0,73.4,73.0,75.5,74.18181818181819,76.45454545454545,73.0,76.0,74.33333333333333,8 days 00:00:00.000000000,8 days 00:00:00.000000000,3554,1729,1729,2012/2013,37,2013-05-12,9850,8659,2.2,3.4,3.6,4-4-2,4-3-3,H
0,0,2,1,1,0.333333333333,4,1.33333333333,4,19,13,29,0.805555555556,57,1.58333333333,0,1,1,0,0.0,2,1.0,4,19,13,29,0.805555555556,57,1.58333333333,57,Balanced,Little,58,Mixed,Organised,60,Normal,48,Normal,48,Normal,Organised,42,Medium,51,Press,44,Normal,Cover,54,Balanced,Little,54,Mixed,Organised,54,Normal,68,Lots,48,Normal,Organised,52,Medium,48,Press,42,Normal,Cover,183.341818182,79.2961287273,181.725454545,79.5435425455,74.0,77.18181818181819,73.0,73.5,77.5,77.54545454545455,79.9090909090909,75.4,79.0,79.66666666666667,8 days 00:00:00.000000000,8 days 00:00:00.000000000,3555,1729,1729,2012/2013,37,2013-05-12,10172,10261,3.4,3.4,2.3,4-4-2,4-3-3,A
0,0,1,2,0,0.0,2,0.666666666667,6,20,10,41,1.13888888889,67,1.86111111111,1,1,0,5,2.5,4,2.0,6,20,10,41,1.13888888889,67,1.86111111111,49,Balanced,Little,49,Mixed,Organised,46,Normal,58,Normal,56,Normal,Organised,49,Medium,51,Press,45,Normal,Cover,45,Balanced,Little,55,Mixed,Organised,40,Normal,38,Normal,48,Normal,Free Form,50,Medium,60,Press,54,Normal,Cover,182.649090909,78.8013010909,179.878181818,77.7291745455,70.9090909090909,74.18181818181819,70.8,71.0,71.0,82.9090909090909,84.0909090909091,81.0,82.0,87.0,10 days 00:00:00.000000000,10 days 00:00:00.000000000,3556,1729,1729,2012/2013,37,2013-05-14,9798,8456,6.0,4.33,1.6,4-5-1,4-3-3,A
0,1,2,0,2,0.666666666667,5,1.66666666667,9,13,14,32,0.888888888889,42,1.16666666667,1,0,1,3,1.5,1,0.5,9,13,14,32,0.888888888889,42,1.16666666667,75,Fast,Little,75,Long,Organised,40,Normal,72,Lots,55,Normal,Organised,50,Medium,58,Press,45,Normal,Cover,44,Balanced,Little,47,Mixed,Organised,52,Normal,63,Normal,61,Normal,Organised,43,Medium,44,Press,51,Normal,Cover,189.114545455,79.2548930909,183.572727273,76.2859272727,75.27272727272727,77.27272727272727,75.4,75.25,75.0,80.27272727272727,82.72727272727273,79.8,78.5,81.75,6 days 00:00:00.000000000,8 days 00:00:00.000000000,3557,1729,1729,2012/2013,37,2013-05-12,10194,8586,4.5,3.6,1.91,4-4-2,4-2-3-1,A
0,1,0,1,2,1.0,1,0.5,9,16,11,40,1.11111111111,52,1.44444444444,1,2,0,5,1.66666666667,8,2.66666666667,9,16,11,40,1.11111111111,52,1.44444444444,67,Fast,Little,62,Mixed,Organised,44,Normal,72,Lots,59,Normal,Organised,47,Medium,53,Press,60,Normal,Cover,47,Balanced,Little,52,Mixed,Organised,54,Normal,56,Normal,60,Normal,Organised,48,Medium,52,Press,44,Normal,Cover,182.649090909,76.4096341818,183.572727273,75.3787432727,73.54545454545455,77.54545454545455,74.4,71.0,76.5,73.72727272727273,77.72727272727273,72.4,74.8,75.0,6 days 00:00:00.000000000,8 days 00:00:00.000000000,3558,1729,1729,2012/2013,37,2013-05-12,8472,8466,2.8,3.2,2.8,4-5-1,4-5-1,D
0,1,0,1,4,2.0,2,1.0,21,7,9,73,1.97297297297,38,1.02702702703,2,0,1,5,1.66666666667,3,1.0,21,7,9,73,1.97297297297,38,1.02702702703,60,Balanced,Little,45,Mixed,Organised,55,Normal,45,Normal,45,Normal,Organised,60,Medium,62,Press,46,Normal,Cover,56,Balanced,Little,56,Mixed,Organised,48,Normal,57,Normal,56,Normal,Organised,50,Medium,50,Press,60,Normal,Cover,183.803636364,79.4610712727,182.187272727,78.0590596364,80.45454545454545,84.0909090909091,82.2,77.5,82.0,77.45454545454545,80.27272727272727,78.4,79.0,72.0,8 days 00:00:00.000000000,7 days 00:00:00.000000000,3559,1729,1729,2012/2013,38,2013-05-19,8455,8668,1.7,4.0,5.5,4-4-2,4-5-1,H
0,0,0,2,2,1.0,2,1.0,15,9,13,70,1.89189189189,43,1.16216216216,2,0,1,9,3.0,1,0.333333333333,15,9,13,70,1.89189189189,43,1.16216216216,60,Balanced,Little,60,Mixed,Organised,48,Normal,73,Lots,53,Normal,Organised,50,Medium,48,Press,62,Normal,Cover,57,Balanced,Little,58,Mixed,Organised,60,Normal,48,Normal,48,Normal,Organised,42,Medium,51,Press,44,Normal,Cover,182.187272727,75.7086283636,182.88,80.4919621818,77.27272727272727,80.72727272727273,80.0,77.5,73.75,71.63636363636364,74.9090909090909,69.2,71.75,77.5,7 days 00:00:00.000000000,7 days 00:00:00.000000000,3560,1729,1729,2012/2013,38,2013-05-19,8650,10172,1.25,7.0,12.0,4-2-1-3,4-4-2,H
0,2,0,0,3,1.5,1,0.5,23,5,9,64,1.72972972973,31,0.837837837838,1,1,1,3,1.0,3,1.0,23,5,9,64,1.72972972973,31,0.837837837838,45,Balanced,Little,55,Mixed,Organised,40,Normal,38,Normal,48,Normal,Free Form,50,Medium,60,Press,54,Normal,Cover,63,Balanced,Little,61,Mixed,Organised,42,Normal,76,Lots,62,Normal,Organised,40,Medium,50,Press,42,Normal,Cover,183.803636364,80.285784,181.725454545,78.5538872727,81.72727272727273,83.36363636363636,80.6,81.5,83.25,73.36363636363636,76.54545454545455,72.8,73.0,75.5,5 days 00:00:00.000000000,7 days 00:00:00.000000000,3561,1729,1729,2012/2013,38,2013-05-19,8456,9850,1.33,5.5,11.0,4-2-3-1,4-5-1,A
0,0,2,0,0,0.0,9,4.5,11,18,8,45,1.21621621622,67,1.81081081081,1,0,2,3,1.0,2,0.666666666667,11,18,8,45,1.21621621622,67,1.81081081081,54,Balanced,Little,54,Mixed,Organised,54,Normal,68,Lots,48,Normal,Organised,52,Medium,48,Press,42,Normal,Cover,25,Slow,Little,32,Short,Organised,41,Normal,34,Normal,30,Little,Free Form,57,Medium,57,Press,52,Normal,Cover,181.032727273,79.2961287273,180.801818182,73.3169614545,78.0,80.18181818181819,76.4,79.0,79.66666666666667,80.36363636363636,82.72727272727273,79.8,79.5,81.5,7 days 00:00:00.000000000,5 days 00:00:00.000000000,3562,1729,1729,2012/2013,38,2013-05-19,10261,9825,6.0,4.6,1.55,4-3-3,4-2-3-1,A
0,0,1,1,1,0.5,4,2.0,9,15,13,48,1.2972972973,59,1.59459459459,0,1,2,1,0.333333333333,2,0.666666666667,9,15,13,48,1.2972972973,59,1.59459459459,47,Balanced,Little,52,Mixed,Organised,54,Normal,56,Normal,60,Normal,Organised,48,Medium,52,Press,44,Normal,Cover,75,Fast,Little,75,Long,Organised,40,Normal,72,Lots,55,Normal,Organised,50,Medium,58,Press,45,Normal,Cover,182.88,74.9251512727,189.576363636,79.4198356364,73.45454545454545,77.45454545454545,71.8,74.75,75.0,75.0,77.0909090909091,75.4,74.2,77.0,7 days 00:00:00.000000000,7 days 00:00:00.000000000,3563,1729,1729,2012/2013,38,2013-05-19,8466,10194,1.75,3.8,5.25,4-5-1,4-5-1,D
0,0,0,2,0,0.0,0,0.0,11,13,13,47,1.27027027027,48,1.2972972973,1,2,0,4,1.33333333333,6,2.0,11,13,13,47,1.27027027027,48,1.2972972973,26,Slow,Little,24,Short,Organised,62,Normal,39,Normal,57,Normal,Free Form,48,Medium,58,Press,60,Normal,Cover,48,Balanced,Little,45,Mixed,Organised,38,Normal,62,Normal,54,Normal,Organised,38,Medium,38,Press,62,Normal,Cover,177.338181818,75.5849214545,184.958181818,78.5951229091,75.45454545454545,78.36363636363636,75.4,75.0,78.0,76.0,77.81818181818181,76.8,72.0,82.0,7 days 00:00:00.000000000,7 days 00:00:00.000000000,3564,1729,1729,2012/2013,38,2013-05-19,10003,9879,1.8,3.8,4.75,4-5-1,4-5-1,A
0,2,0,0,4,2.0,1,0.5,20,8,9,65,1.75675675676,46,1.24324324324,1,0,2,6,2.0,5,1.66666666667,20,8,9,65,1.75675675676,46,1.24324324324,44,Balanced,Little,47,Mixed,Organised,52,Normal,63,Normal,61,Normal,Organised,43,Medium,44,Press,51,Normal,Cover,67,Fast,Little,62,Mixed,Organised,44,Normal,72,Lots,59,Normal,Organised,47,Medium,53,Press,60,Normal,Cover,182.649090909,75.5436858182,182.88,77.6467032727,80.54545454545455,82.36363636363636,80.4,78.5,81.75,73.27272727272727,77.72727272727273,74.4,72.75,71.5,7 days 00:00:00.000000000,7 days 00:00:00.000000000,3565,1729,1729,2012/2013,38,2013-05-19,8586,8472,1.29,6.0,12.0,4-2-3-1,4-4-2,H
0,0,1,1,3,1.5,4,2.0,14,17,6,48,1.2972972973,52,1.40540540541,1,2,0,3,1.0,5,1.66666666667,14,17,6,48,1.2972972973,52,1.40540540541,48,Balanced,Little,48,Mixed,Organised,45,Normal,60,Normal,54,Normal,Organised,38,Medium,38,Press,52,Normal,Cover,46,Balanced,Little,54,Mixed,Organised,46,Normal,60,Normal,55,Normal,Organised,40,Medium,50,Press,56,Normal,Cover,184.496363636,79.1724218182,181.725454545,72.9458407273,74.0909090909091,76.54545454545455,73.0,76.5,74.25,80.18181818181819,82.63636363636364,78.2,79.0,84.66666666666667,7 days 00:00:00.000000000,7 days 00:00:00.000000000,3566,1729,1729,2012/2013,38,2013-05-19,8659,10260,4.5,3.9,1.83,4-2-3-1,4-3-1-2,D
0,1,0,1,2,1.0,0,0.0,11,16,10,41,1.10810810811,51,1.37837837838,0,2,1,2,0.666666666667,5,1.66666666667,11,16,10,41,1.10810810811,51,1.37837837838,63,Balanced,Little,64,Mixed,Organised,44,Normal,60,Normal,55,Normal,Organised,30,Deep,34,Press,38,Normal,Cover,49,Balanced,Little,49,Mixed,Organised,46,Normal,58,Normal,56,Normal,Organised,49,Medium,51,Press,45,Normal,Cover,185.881818182,80.9455541818,183.803636364,79.1311861818,72.9090909090909,74.9090909090909,72.0,72.66666666666667,74.66666666666667,70.45454545454545,73.36363636363636,69.8,71.0,71.0,7 days 00:00:00.000000000,5 days 00:00:00.000000000,3567,1729,1729,2012/2013,38,2013-05-19,8654,9798,1.67,4.0,5.75,4-3-3,4-4-2,H
0,0,1,1,4,2.0,5,2.5,9,20,8,45,1.21621621622,71,1.91891891892,1,2,0,4,1.33333333333,8,2.66666666667,9,20,8,45,1.21621621622,71,1.91891891892,38,Balanced,Little,38,Mixed,Organised,54,Normal,42,Normal,42,Normal,Organised,40,Medium,42,Press,44,Normal,Cover,67,Fast,Little,58,Mixed,Organised,44,Normal,60,Normal,56,Normal,Organised,43,Medium,50,Press,52,Normal,Cover,182.418181818,74.9663869091,181.263636364,76.6158123636,73.18181818181819,76.27272727272727,72.75,72.5,74.66666666666667,72.72727272727273,77.54545454545455,72.8,70.0,75.33333333333333,5 days 00:00:00.000000000,8 days 00:00:00.000000000,3568,1729,1729,2012/2013,38,2013-05-19,8528,10252,2.15,3.6,3.6,3-4-3,4-3-3,D
0,1,0,1,6,3.0,1,0.5,2,0,3,9,1.8,2,0.4,1,0,2,3,1.0,1,0.333333333333,2,0,3,9,1.8,2,0.4,25,Slow,Little,32,Short,Organised,41,Normal,34,Normal,30,Little,Free Form,57,Medium,57,Press,52,Normal,Cover,60,Balanced,Little,45,Mixed,Organised,55,Normal,45,Normal,45,Normal,Organised,60,Medium,62,Press,46,Normal,Cover,181.263636364,73.3581970909,182.418181818,77.8116458182,77.81818181818181,81.81818181818181,74.8,80.33333333333333,80.33333333333333,82.9090909090909,85.27272727272727,82.6,80.5,84.5,6 days 00:00:00.000000000,7 days 00:00:00.000000000,3589,1729,1729,2012/2013,6,2012-09-29,9825,8455,2.1,3.4,3.5,4-3-3,4-2-3-1,A
0,1,1,0,3,1.5,3,1.5,1,3,1,5,1.0,9,1.8,0,2,1,2,0.666666666667,6,2.0,1,3,1,5,1.0,9,1.8,67,Fast,Little,58,Mixed,Organised,44,Normal,60,Normal,56,Normal,Organised,43,Medium,50,Press,52,Normal,Cover,48,Balanced,Little,48,Mixed,Organised,45,Normal,60,Normal,54,Normal,Organised,38,Medium,38,Press,52,Normal,Cover,182.88,76.6982836364,185.189090909,79.8734276364,72.54545454545455,78.0,71.8,73.25,73.0,73.9090909090909,76.63636363636364,72.2,75.5,75.0,8 days 00:00:00.000000000,8 days 00:00:00.000000000,3590,1729,1729,2012/2013,6,2012-09-30,10252,8659,2.4,3.3,3.0,4-4-2,4-5-1,D
0,1,0,1,3,1.5,2,1.0,3,1,1,9,1.8,5,1.0,2,1,0,6,2.0,3,1.0,3,1,1,9,1.8,5,1.0,56,Balanced,Little,56,Mixed,Organised,48,Normal,57,Normal,56,Normal,Organised,50,Medium,50,Press,60,Normal,Cover,47,Balanced,Little,52,Mixed,Organised,54,Normal,56,Normal,60,Normal,Organised,48,Medium,52,Press,44,Normal,Cover,180.801818182,76.3683985455,181.956363636,75.9560421818,78.0909090909091,80.0909090909091,78.6,77.0,79.0,71.63636363636364,78.18181818181819,69.0,73.5,74.5,7 days 00:00:00.000000000,7 days 00:00:00.000000000,3591,1729,1729,2012/2013,6,2012-09-29,8668,8466,1.4,4.75,8.0,4-5-1,4-4-2,H
