,home_V,home_D,home_E,home_GF,home_AVG_GF,home_GS,home_AVG_GS,home_VG,home_DG,home_EG,home_GFG,home_AVG_GFG,home_GSG,home_AVG_GSG,away_V,away_D,away_E,away_GF,away_AVG_GF,away_GS,away_AVG_GS,away_VG,away_DG,away_EG,away_GFG,away_AVG_GFG,away_GSG,away_AVG_GSG,h_buildUpPlaySpeed,h_buildUpPlaySpeedClass,h_buildUpPlayDribblingClass,h_buildUpPlayPassing,h_buildUpPlayPassingClass,h_buildUpPlayPositioningClass,h_chanceCreationPassing,h_chanceCreationPassingClass,h_chanceCreationCrossing,h_chanceCreationCrossingClass,h_chanceCreationShooting,h_chanceCreationShootingClass,h_chanceCreationPositioningClass,h_defencePressure,h_defencePressureClass,h_defenceAggression,h_defenceAggressionClass,h_defenceTeamWidth,h_defenceTeamWidthClass,h_defenceDefenderLineClass,a_buildUpPlaySpeed,a_buildUpPlaySpeedClass,a_buildUpPlayDribblingClass,a_buildUpPlayPassing,a_buildUpPlayPassingClass,a_buildUpPlayPositioningClass,a_chanceCreationPassing,a_chanceCreationPassingClass,a_chanceCreationCrossing,a_chanceCreationCrossingClass,a_chanceCreationShooting,a_chanceCreationShootingClass,a_chanceCreationPositioningClass,a_defencePressure,a_defencePressureClass,a_defenceAggression,a_defenceAggressionClass,a_defenceTeamWidth,a_defenceTeamWidthClass,a_defenceDefenderLineClass,h_avg_height,h_avg_weight,a_avg_height,a_avg_weight,h_overall,h_potential,h_def,h_mid,h_att,a_overall,a_potential,a_def,a_mid,a_att,a_date,h_date,id,country_id,league_id,season,stage,home_team_api_id,away_team_api_id,B365H,B365D,B365A,formation_h,formation_a,Output
0,1,1,0,4,2.0,3,1.5,8,2,2,21,1.75,11,0.916666666667,3,0,0,6,2.0,3,1.0,8,2,2,21,1.75,11,0.916666666667,45,Balanced,Little,30,Short,Free Form,55,Normal,45,Normal,70,Lots,Free Form,30,Deep,35,Press,60,Normal,Offside Trap,67,Fast,Little,30,Short,Free Form,50,Normal,60,Normal,60,Normal,Free Form,45,Medium,30,Contain,60,Normal,Offside Trap,182.649090909,77.3580538182,183.341818182,79.2136574545,80.0909090909091,86.9090909090909,80.0,78.33333333333333,82.0,76.0,82.63636363636364,75.2,76.0,77.0,"7 days, 0:00:00","6 days, 0:00:00",11063,10257,10257,2010/2011,13,8564,8535,1.57,3.75,6.0,4-3-1-2,4-2-3-1,H
0,2,0,0,5,2.5,2,1.0,5,3,4,15,1.25,15,1.25,1,0,2,3,1.0,1,0.3333333333333333,5,3,4,15,1.25,15,1.25,70,Fast,Little,30,Short,Free Form,60,Normal,60,Normal,70,Lots,Free Form,55,Medium,30,Contain,70,Wide,Offside Trap,64,Balanced,Little,35,Mixed,Organised,30,Safe,50,Normal,70,Lots,Organised,35,Medium,30,Contain,55,Normal,Offside Trap,182.187272727,77.11064,181.956363636,79.0074792727,77.27272727272727,80.54545454545455,78.0,72.66666666666667,80.66666666666667,74.54545454545455,78.81818181818181,72.25,74.2,80.0,"6 days, 0:00:00","7 days, 0:00:00",11064,10257,10257,2010/2011,13,8686,8600,1.8,3.25,5.0,4-3-1-2,3-5-2,H
0,1,1,0,3,1.5,2,1.0,6,3,3,18,1.5,13,1.08333333333,2,1,0,2,0.6666666666666666,2,0.6666666666666666,6,3,3,18,1.5,13,1.08333333333,70,Fast,Little,30,Short,Free Form,30,Safe,35,Normal,70,Lots,Free Form,50,Medium,70,Double,45,Normal,Cover,65,Balanced,Little,55,Mixed,Organised,30,Safe,70,Lots,65,Normal,Organised,55,Medium,30,Contain,50,Normal,Offside Trap,180.34,76.5333410909,184.496363636,78.1002952727,77.81818181818181,82.63636363636364,77.0,76.0,81.33333333333333,70.0,79.63636363636364,71.2,66.66666666666667,71.33333333333333,"7 days, 0:00:00","7 days, 0:00:00",11065,10257,10257,2010/2011,13,9875,9857,1.5,3.75,7.5,3-6-1,4-3-2-1,H
0,1,0,2,1,0.333333333333,0,0.0,3,4,5,8,0.666666666667,10,0.833333333333,1,1,0,1,0.5,2,1.0,3,4,5,8,0.666666666667,10,0.833333333333,30,Slow,Little,30,Short,Free Form,40,Normal,60,Normal,70,Lots,Free Form,45,Medium,30,Contain,70,Wide,Offside Trap,60,Balanced,Little,50,Mixed,Organised,50,Normal,40,Normal,70,Lots,Organised,55,Medium,50,Press,70,Wide,Cover,182.88,76.657048,180.570909091,76.9456974545,74.27272727272727,80.54545454545455,74.4,72.66666666666667,75.66666666666667,75.9090909090909,83.18181818181819,75.0,74.0,78.0,"7 days, 0:00:00","7 days, 0:00:00",11066,10257,10257,2010/2011,13,10167,8543,2.63,3.0,2.88,4-3-1-2,4-2-3-1,D
0,0,1,1,1,0.5,2,1.0,5,3,5,14,1.07692307692,9,0.692307692308,1,1,1,3,1.0,3,1.0,5,3,5,14,1.07692307692,9,0.692307692308,55,Balanced,Little,55,Mixed,Free Form,50,Normal,55,Normal,70,Lots,Organised,50,Medium,60,Press,55,Normal,Cover,30,Slow,Little,30,Short,Free Form,40,Normal,60,Normal,70,Lots,Free Form,45,Medium,30,Contain,70,Wide,Offside Trap,181.725454545,79.1724218182,181.494545455,76.3683985455,80.45454545454545,85.18181818181819,80.0,80.33333333333333,81.33333333333333,,,74.2,73.33333333333333,,"7 days, 0:00:00","7 days, 0:00:00",11067,10257,10257,2010/2011,14,8636,10167,1.67,3.5,5.5,4-3-2-1,4-3-3,H
0,2,0,0,3,1.5,0,0.0,3,5,5,12,0.923076923077,19,1.46153846154,0,3,0,1,0.3333333333333333,7,2.3333333333333335,3,5,5,12,0.923076923077,19,1.46153846154,65,Balanced,Little,55,Mixed,Organised,30,Safe,70,Lots,65,Normal,Organised,55,Medium,30,Contain,50,Normal,Offside Trap,45,Balanced,Little,30,Short,Organised,35,Normal,45,Normal,65,Normal,Organised,30,Deep,70,Double,65,Normal,Offside Trap,183.803636364,78.6363585455,183.803636364,79.4610712727,70.0,77.63636363636364,69.0,69.66666666666667,72.0,72.45454545454545,78.36363636363636,73.0,72.66666666666667,71.33333333333333,"17 days, 0:00:00","17 days, 0:00:00",11068,10257,10257,2010/2011,14,9857,8533,2.4,3.1,3.1,4-3-1-2,4-3-1-2,H
0,1,0,1,5,2.5,1,0.5,5,6,2,13,1.0,14,1.07692307692,1,2,0,2,0.6666666666666666,3,1.0,5,6,2,13,1.0,14,1.07692307692,64,Balanced,Little,35,Mixed,Organised,30,Safe,50,Normal,70,Lots,Organised,35,Medium,30,Contain,55,Normal,Offside Trap,70,Fast,Little,30,Short,Free Form,30,Safe,35,Normal,70,Lots,Free Form,50,Medium,70,Double,45,Normal,Cover,180.570909091,77.1931112727,180.34,76.5333410909,74.81818181818181,79.45454545454545,72.25,74.25,79.0,77.81818181818181,82.63636363636364,77.0,76.0,81.33333333333333,"7 days, 0:00:00","8 days, 0:00:00",11069,10257,10257,2010/2011,14,8600,9875,2.5,3.0,3.0,3-5-2,3-6-1,H
0,0,0,2,0,0.0,0,0.0,4,2,7,14,1.07692307692,11,0.846153846154,2,1,0,4,1.3333333333333333,3,1.0,4,2,7,14,1.07692307692,11,0.846153846154,60,Balanced,Little,30,Short,Organised,30,Safe,30,Little,65,Normal,Free Form,50,Medium,30,Contain,55,Normal,Offside Trap,45,Balanced,Little,30,Short,Free Form,55,Normal,45,Normal,70,Lots,Free Form,30,Deep,35,Press,60,Normal,Offside Trap,182.187272727,77.0281687273,183.341818182,78.8013010909,76.45454545454545,80.18181818181819,75.6,77.25,77.0,80.0,86.63636363636364,80.0,78.0,82.0,"7 days, 0:00:00","6 days, 0:00:00",11070,10257,10257,2010/2011,14,9882,8564,3.6,3.1,2.15,4-4-2,4-3-1-2,D
0,2,1,0,4,1.33333333333,2,0.666666666667,6,5,2,22,1.69230769231,18,1.38461538462,1,1,0,3,1.5,4,2.0,6,5,2,22,1.69230769231,18,1.38461538462,63,Balanced,Little,50,Mixed,Organised,30,Safe,30,Little,70,Lots,Organised,45,Medium,40,Press,60,Normal,Cover,70,Fast,Little,30,Short,Free Form,60,Normal,60,Normal,70,Lots,Free Form,55,Medium,30,Contain,70,Wide,Offside Trap,182.187272727,76.7807549091,182.649090909,77.1931112727,75.72727272727273,82.72727272727273,76.8,71.66666666666667,78.0,80.18181818181819,83.81818181818181,79.8,80.33333333333333,80.66666666666667,"8 days, 0:00:00","7 days, 0:00:00",11072,10257,10257,2010/2011,14,8540,8686,2.6,3.0,2.9,4-3-2-1,4-3-1-2,H
0,1,2,0,2,0.666666666667,2,0.666666666667,3,5,5,13,1.0,12,0.923076923077,1,0,1,3,1.5,2,1.0,3,5,5,13,1.0,12,0.923076923077,40,Balanced,Little,30,Short,Organised,30,Safe,35,Normal,55,Normal,Organised,40,Medium,55,Press,60,Normal,Cover,40,Balanced,Little,30,Short,Organised,45,Normal,60,Normal,70,Lots,Organised,30,Deep,70,Double,65,Normal,Cover,181.032727273,74.8839156364,182.187272727,77.6879389091,72.36363636363636,79.63636363636364,71.0,72.75,75.0,69.81818181818181,74.9090909090909,69.0,70.5,70.5,"7 days, 0:00:00","7 days, 0:00:00",11073,10257,10257,2010/2011,14,8529,9888,1.62,3.6,6.0,4-4-2,4-4-2,H
0,1,1,0,2,1.0,2,1.0,8,3,2,16,1.23076923077,10,0.769230769231,1,1,1,2,0.6666666666666666,2,0.6666666666666666,8,3,2,16,1.23076923077,10,0.769230769231,60,Balanced,Little,50,Mixed,Organised,50,Normal,40,Normal,70,Lots,Organised,55,Medium,50,Press,70,Wide,Cover,35,Balanced,Little,30,Short,Organised,30,Safe,30,Little,60,Normal,Organised,35,Medium,55,Press,50,Normal,Cover,180.801818182,77.3168181818,181.032727273,77.0281687273,76.0909090909091,83.45454545454545,75.0,75.0,78.0,72.36363636363636,77.27272727272727,72.2,73.0,70.0,"7 days, 0:00:00","7 days, 0:00:00",11074,10257,10257,2010/2011,14,8543,8530,1.67,3.5,5.5,4-2-3-1,4-1-4-1,D
0,1,0,1,4,2.0,2,1.0,6,2,5,25,1.92307692308,13,1.0,2,0,1,5,1.6666666666666667,2,0.6666666666666666,6,2,5,25,1.92307692308,13,1.0,45,Balanced,Little,35,Mixed,Free Form,45,Normal,55,Normal,70,Lots,Free Form,50,Medium,35,Press,70,Wide,Offside Trap,67,Fast,Little,30,Short,Free Form,50,Normal,60,Normal,60,Normal,Free Form,45,Medium,30,Contain,60,Normal,Offside Trap,184.727272727,78.5126516364,182.418181818,76.8219905455,78.9090909090909,85.72727272727273,77.8,79.75,80.0,,,,76.0,78.25,"7 days, 0:00:00","6 days, 0:00:00",11075,10257,10257,2010/2011,14,9885,8535,1.67,3.6,5.5,4-4-2,4-2-3-1,D
0,2,0,0,2,1.0,0,0.0,4,4,6,12,0.857142857143,12,0.857142857143,0,1,2,2,0.6666666666666666,4,1.3333333333333333,4,4,6,12,0.857142857143,12,0.857142857143,35,Balanced,Little,30,Short,Organised,30,Safe,30,Little,60,Normal,Organised,35,Medium,55,Press,50,Normal,Cover,45,Balanced,Little,35,Mixed,Free Form,45,Normal,55,Normal,70,Lots,Free Form,50,Medium,35,Press,70,Wide,Offside Trap,182.649090909,78.7188298182,186.343636364,81.192968,72.0,77.45454545454545,72.2,70.66666666666667,73.0,,,,79.5,79.5,"8 days, 0:00:00","7 days, 0:00:00",11077,10257,10257,2010/2011,15,8530,9885,3.4,3.2,2.2,4-3-1-2,4-4-2,A
0,1,1,0,2,1.0,2,1.0,3,8,3,10,0.714285714286,18,1.28571428571,0,2,1,2,0.6666666666666666,5,1.6666666666666667,3,8,3,10,0.714285714286,18,1.28571428571,30,Slow,Little,30,Short,Organised,35,Normal,45,Normal,65,Normal,Organised,50,Medium,30,Contain,50,Normal,Cover,65,Balanced,Little,55,Mixed,Organised,30,Safe,70,Lots,65,Normal,Organised,55,Medium,30,Contain,50,Normal,Offside Trap,181.032727273,76.203456,184.265454545,79.0899505455,69.54545454545455,77.0909090909091,67.8,70.0,72.0,,,69.0,69.25,,"-3 days, 0:00:00","7 days, 0:00:00",11078,10257,10257,2010/2011,15,9880,9857,2.2,3.0,3.6,4-3-3,4-4-2,A
0,2,0,0,4,2.0,1,0.5,9,2,3,23,1.64285714286,12,0.857142857143,2,0,1,5,1.6666666666666667,3,1.0,9,2,3,23,1.64285714286,12,0.857142857143,45,Balanced,Little,30,Short,Free Form,55,Normal,45,Normal,70,Lots,Free Form,30,Deep,35,Press,60,Normal,Offside Trap,30,Slow,Little,30,Short,Organised,35,Normal,50,Normal,70,Lots,Free Form,45,Medium,30,Contain,55,Normal,Offside Trap,183.110909091,77.9353527273,181.263636364,75.2550363636,80.0,87.36363636363636,79.6,79.33333333333333,81.33333333333333,69.18181818181819,77.63636363636364,70.0,66.8,73.5,"6 days, 0:00:00","7 days, 0:00:00",11079,10257,10257,2010/2011,15,8564,9858,1.25,5.5,12.0,4-3-1-2,3-5-2,H
0,1,0,1,2,1.0,1,0.5,3,5,6,11,0.785714285714,16,1.14285714286,1,2,0,3,1.0,7,2.3333333333333335,3,5,6,11,0.785714285714,16,1.14285714286,30,Slow,Little,30,Short,Free Form,40,Normal,60,Normal,70,Lots,Free Form,45,Medium,30,Contain,70,Wide,Offside Trap,64,Balanced,Little,35,Mixed,Organised,30,Safe,50,Normal,70,Lots,Organised,35,Medium,30,Contain,55,Normal,Offside Trap,180.570909091,75.5436858182,181.725454545,78.6363585455,,,73.8,73.66666666666667,,74.54545454545455,78.81818181818181,72.25,74.25,78.0,"7 days, 0:00:00","7 days, 0:00:00",11080,10257,10257,2010/2011,15,10167,8600,2.5,3.0,3.0,4-3-3,3-5-2,H
0,1,0,1,2,1.0,1,0.5,5,5,4,14,1.0,13,0.928571428571,0,2,1,1,0.3333333333333333,3,1.0,5,5,4,14,1.0,13,0.928571428571,45,Balanced,Little,30,Short,Organised,35,Normal,45,Normal,65,Normal,Organised,30,Deep,70,Double,65,Normal,Offside Trap,70,Fast,Little,30,Short,Free Form,60,Normal,60,Normal,70,Lots,Free Form,55,Medium,30,Contain,70,Wide,Offside Trap,183.110909091,78.4301803636,183.572727273,79.2961287273,72.0909090909091,79.27272727272727,72.4,72.33333333333333,71.33333333333333,77.0,80.27272727272727,77.0,74.66666666666667,79.33333333333333,"6 days, 0:00:00","-4 days, 0:00:00",11081,10257,10257,2010/2011,15,8533,8686,3.2,3.1,2.3,4-3-1-2,4-3-1-2,D
0,2,0,0,6,3.0,1,0.5,7,4,3,23,1.64285714286,17,1.21428571429,1,2,0,2,0.6666666666666666,5,1.6666666666666667,7,4,3,23,1.64285714286,17,1.21428571429,70,Fast,Little,30,Short,Free Form,30,Safe,35,Normal,70,Lots,Free Form,50,Medium,70,Double,45,Normal,Cover,63,Balanced,Little,50,Mixed,Organised,30,Safe,30,Little,70,Lots,Organised,45,Medium,40,Press,60,Normal,Cover,179.647272727,75.5436858182,183.110909091,77.6879389091,77.36363636363636,81.18181818181819,75.75,76.0,81.33333333333333,76.54545454545455,82.54545454545455,75.5,76.5,78.0,"8 days, 0:00:00","8 days, 0:00:00",11082,10257,10257,2010/2011,15,9875,8540,2.1,3.2,3.6,3-6-1,3-6-1,H
0,2,0,0,2,1.0,0,0.0,4,6,4,14,1.0,15,1.07142857143,0,2,1,3,1.0,5,1.6666666666666667,4,6,4,14,1.0,15,1.07142857143,67,Fast,Little,30,Short,Free Form,50,Normal,60,Normal,60,Normal,Free Form,45,Medium,30,Contain,60,Normal,Offside Trap,40,Balanced,Little,30,Short,Organised,30,Safe,35,Normal,55,Normal,Organised,40,Medium,55,Press,60,Normal,Cover,182.88,76.9456974545,181.032727273,74.8839156364,,,,76.0,,72.27272727272727,79.63636363636364,70.8,72.75,75.0,"7 days, 0:00:00","8 days, 0:00:00",11083,10257,10257,2010/2011,15,8535,8529,1.91,3.1,4.5,4-2-3-1,4-4-2,H
0,0,1,1,3,1.5,4,2.0,3,8,3,12,0.857142857143,28,2.0,0,3,0,2,0.6666666666666666,9,3.0,3,8,3,12,0.857142857143,28,2.0,40,Balanced,Little,30,Short,Organised,45,Normal,60,Normal,70,Lots,Organised,30,Deep,70,Double,65,Normal,Cover,70,Fast,Little,50,Mixed,Organised,70,Risky,40,Normal,65,Normal,Organised,40,Medium,65,Press,30,Narrow,Cover,184.958181818,80.6569047273,184.034545455,77.3992894545,68.54545454545455,74.9090909090909,67.0,71.75,66.0,77.27272727272727,83.18181818181819,77.8,76.75,77.0,"7 days, 0:00:00","7 days, 0:00:00",11085,10257,10257,2010/2011,15,9888,10233,3.5,3.1,2.2,4-4-2,4-4-2,A
0,1,1,1,3,1.0,3,1.0,8,3,3,17,1.21428571429,11,0.785714285714,0,1,1,1,0.5,2,1.0,8,3,3,17,1.21428571429,11,0.785714285714,60,Balanced,Little,50,Mixed,Organised,50,Normal,40,Normal,70,Lots,Organised,55,Medium,50,Press,70,Wide,Cover,55,Balanced,Little,55,Mixed,Free Form,50,Normal,55,Normal,70,Lots,Organised,50,Medium,60,Press,55,Normal,Cover,180.570909091,76.9456974545,180.34,76.9044618182,75.9090909090909,83.18181818181819,75.0,74.0,78.0,,,,82.0,80.5,"5 days, 0:00:00","5 days, 0:00:00",11086,10257,10257,2010/2011,15,8543,8636,2.7,3.1,2.7,4-2-3-1,4-2-3-1,H
0,2,0,0,3,1.5,1,0.5,5,5,5,16,1.06666666667,20,1.33333333333,1,2,0,3,1.0,5,1.6666666666666667,5,5,5,16,1.06666666667,20,1.33333333333,65,Balanced,Little,55,Mixed,Organised,30,Safe,70,Lots,65,Normal,Organised,55,Medium,30,Contain,50,Normal,Offside Trap,45,Balanced,Little,30,Short,Free Form,55,Normal,45,Normal,70,Lots,Free Form,30,Deep,35,Press,60,Normal,Offside Trap,184.496363636,78.2652378182,183.110909091,77.4817607273,,,69.0,66.66666666666667,,79.54545454545455,86.72727272727273,78.6,79.33333333333333,81.33333333333333,"8 days, 0:00:00","7 days, 0:00:00",11087,10257,10257,2010/2011,16,9857,8564,6.0,3.8,1.57,4-3-3,4-3-1-2,A
0,0,0,2,2,1.0,2,1.0,7,2,6,29,1.93333333333,15,1.0,2,0,1,6,2.0,2,0.6666666666666666,7,2,6,29,1.93333333333,15,1.0,45,Balanced,Little,35,Mixed,Free Form,45,Normal,55,Normal,70,Lots,Free Form,50,Medium,35,Press,70,Wide,Offside Trap,60,Balanced,Little,50,Mixed,Organised,50,Normal,40,Normal,70,Lots,Organised,55,Medium,50,Press,70,Wide,Cover,186.805454545,80.4919621818,180.34,76.6982836364,,,,79.75,79.5,75.36363636363636,83.18181818181819,73.8,74.0,78.0,"9 days, 0:00:00","7 days, 0:00:00",11088,10257,10257,2010/2011,16,9885,8543,1.85,3.3,4.5,4-4-2,4-2-3-1,H
0,0,1,2,2,0.666666666667,3,1.0,3,9,3,11,0.733333333333,20,1.33333333333,0,2,0,0,0.0,4,2.0,3,9,3,11,0.733333333333,20,1.33333333333,30,Slow,Little,30,Short,Organised,35,Normal,50,Normal,70,Lots,Free Form,45,Medium,30,Contain,55,Normal,Offside Trap,60,Balanced,Little,30,Short,Organised,30,Safe,30,Little,65,Normal,Free Form,50,Medium,30,Contain,55,Normal,Offside Trap,180.34,75.5436858182,181.956363636,77.7291745455,69.72727272727273,76.9090909090909,69.8,68.33333333333333,71.0,75.9090909090909,79.0909090909091,74.4,77.25,77.0,"7 days, 0:00:00","8 days, 0:00:00",11089,10257,10257,2010/2011,16,9858,9882,2.9,3.1,2.55,4-3-3,4-4-2,H
0,2,0,0,7,3.5,1,0.5,6,7,2,17,1.13333333333,17,1.13333333333,0,3,0,1,0.3333333333333333,5,1.6666666666666667,6,7,2,17,1.13333333333,17,1.13333333333,64,Balanced,Little,35,Mixed,Organised,30,Safe,50,Normal,70,Lots,Organised,35,Medium,30,Contain,55,Normal,Offside Trap,67,Fast,Little,30,Short,Free Form,50,Normal,60,Normal,60,Normal,Free Form,45,Medium,30,Contain,60,Normal,Offside Trap,181.032727273,77.7704101818,183.341818182,78.6775941818,74.9090909090909,79.63636363636364,72.5,74.2,81.5,,,74.0,76.0,,"6 days, 0:00:00","6 days, 0:00:00",11090,10257,10257,2010/2011,16,8600,8535,2.0,3.2,4.0,3-2-3-2,4-2-3-1,H
0,0,2,1,4,1.33333333333,7,2.33333333333,3,9,3,13,0.866666666667,31,2.06666666667,0,2,0,2,1.0,7,3.5,3,9,3,13,0.866666666667,31,2.06666666667,40,Balanced,Little,30,Short,Organised,45,Normal,60,Normal,70,Lots,Organised,30,Deep,70,Double,65,Normal,Cover,45,Balanced,Little,30,Short,Organised,35,Normal,45,Normal,65,Normal,Organised,30,Deep,70,Double,65,Normal,Offside Trap,184.727272727,81.1517323636,182.418181818,78.5126516364,68.63636363636364,75.18181818181819,67.6,72.33333333333333,66.66666666666667,71.9090909090909,79.18181818181819,71.6,70.66666666666667,73.66666666666667,"8 days, 0:00:00","7 days, 0:00:00",11091,10257,10257,2010/2011,16,9888,8533,3.0,3.0,2.5,4-3-1-2,4-3-1-2,H
0,1,2,0,3,1.0,4,1.33333333333,4,6,5,16,1.06666666667,15,1.0,1,1,0,2,1.0,2,1.0,4,6,5,16,1.06666666667,15,1.0,40,Balanced,Little,30,Short,Organised,30,Safe,35,Normal,55,Normal,Organised,40,Medium,55,Press,60,Normal,Cover,35,Balanced,Little,30,Short,Organised,30,Safe,30,Little,60,Normal,Organised,35,Medium,55,Press,50,Normal,Cover,180.801818182,73.9767316364,183.110909091,78.8013010909,71.9090909090909,79.81818181818181,70.0,72.75,75.0,71.81818181818181,77.0,72.0,70.33333333333333,73.0,"7 days, 0:00:00","7 days, 0:00:00",11092,10257,10257,2010/2011,16,8529,8530,2.05,3.1,4.0,4-4-2,4-3-3,H
0,1,1,0,5,2.5,3,1.5,6,4,5,20,1.33333333333,14,0.933333333333,0,2,1,3,1.0,6,2.0,6,4,5,20,1.33333333333,14,0.933333333333,55,Balanced,Little,55,Mixed,Free Form,50,Normal,55,Normal,70,Lots,Organised,50,Medium,60,Press,55,Normal,Cover,30,Slow,Little,30,Short,Organised,35,Normal,45,Normal,65,Normal,Organised,50,Medium,30,Contain,50,Normal,Cover,183.572727273,80.0796058182,182.418181818,76.4508698182,82.0,85.72727272727273,81.0,82.0,83.66666666666667,69.81818181818181,75.45454545454545,67.4,71.66666666666667,72.0,"45 days, 0:00:00","47 days, 0:00:00",11093,10257,10257,2010/2011,16,8636,9880,1.22,6.0,12.0,4-3-1-2,4-3-2-1,H
0,1,1,0,1,0.5,2,1.0,6,6,3,13,0.866666666667,14,0.933333333333,2,0,1,4,1.3333333333333333,1,0.3333333333333333,6,6,3,13,0.866666666667,14,0.933333333333,70,Fast,Little,50,Mixed,Organised,70,Risky,40,Normal,65,Normal,Organised,40,Medium,65,Press,30,Narrow,Cover,70,Fast,Little,30,Short,Free Form,30,Safe,35,Normal,70,Lots,Free Form,50,Medium,70,Double,45,Normal,Cover,183.572727273,77.564232,180.34,76.8219905455,77.0,82.81818181818181,78.2,75.66666666666667,76.33333333333333,77.18181818181819,81.27272727272727,76.75,76.0,79.33333333333333,"5 days, 0:00:00","6 days, 0:00:00",11094,10257,10257,2010/2011,16,10233,9875,2.4,3.1,3.1,4-3-1-2,3-4-3,A
0,2,0,0,6,3.0,2,1.0,7,6,2,25,1.66666666667,20,1.33333333333,1,2,0,3,1.0,5,1.6666666666666667,7,6,2,25,1.66666666667,20,1.33333333333,63,Balanced,Little,50,Mixed,Organised,30,Safe,30,Little,70,Lots,Organised,45,Medium,40,Press,60,Normal,Cover,30,Slow,Little,30,Short,Free Form,40,Normal,60,Normal,70,Lots,Free Form,45,Medium,30,Contain,70,Wide,Offside Trap,183.803636364,77.7704101818,180.34,74.9251512727,74.18181818181819,81.36363636363636,76.0,67.33333333333333,78.0,,,73.2,73.5,,"6 days, 0:00:00","5 days, 0:00:00",11095,10257,10257,2010/2011,16,8540,10167,1.65,3.6,5.5,4-3-2-1,4-2-3-1,H
0,2,0,0,5,2.5,2,1.0,6,4,5,20,1.33333333333,20,1.33333333333,0,1,2,4,1.3333333333333333,6,2.0,6,4,5,20,1.33333333333,20,1.33333333333,70,Fast,Little,30,Short,Free Form,60,Normal,60,Normal,70,Lots,Free Form,55,Medium,30,Contain,70,Wide,Offside Trap,30,Slow,Little,30,Short,Free Form,30,Safe,40,Normal,65,Normal,Organised,40,Medium,30,Contain,45,Normal,Offside Trap,182.418181818,77.0281687273,180.570909091,75.3375076364,76.9090909090909,80.9090909090909,77.2,72.66666666666667,80.66666666666667,69.18181818181819,75.0,70.2,71.66666666666667,65.0,"7 days, 0:00:00","8 days, 0:00:00",11096,10257,10257,2010/2011,16,8686,9976,1.4,4.5,7.5,4-3-1-2,4-3-1-2,H
0,0,2,0,1,0.5,4,2.0,3,10,3,12,0.75,23,1.4375,0,2,1,3,1.0,5,1.6666666666666667,3,10,3,12,0.75,23,1.4375,30,Slow,Little,30,Short,Organised,35,Normal,45,Normal,65,Normal,Organised,50,Medium,30,Contain,50,Normal,Cover,40,Balanced,Little,30,Short,Organised,30,Safe,35,Normal,55,Normal,Organised,40,Medium,55,Press,60,Normal,Cover,180.570909091,75.3375076364,180.34,74.1004385455,69.54545454545455,75.9090909090909,67.6,70.33333333333333,72.0,72.9090909090909,81.0,72.0,71.0,76.33333333333333,"6 days, 0:00:00","-32 days, 0:00:00",11098,10257,10257,2010/2011,17,9880,8529,2.63,3.0,2.88,4-3-3,4-3-1-2,H
0,0,1,1,1,0.5,2,1.0,2,10,4,10,0.625,25,1.5625,0,3,0,0,0.0,5,1.6666666666666667,2,10,4,10,0.625,25,1.5625,30,Slow,Little,30,Short,Free Form,30,Safe,40,Normal,65,Normal,Organised,40,Medium,30,Contain,45,Normal,Offside Trap,63,Balanced,Little,50,Mixed,Organised,30,Safe,30,Little,70,Lots,Organised,45,Medium,40,Press,60,Normal,Cover,182.187272727,76.9456974545,182.88,76.8632261818,71.81818181818181,77.0909090909091,71.4,73.25,70.0,75.9090909090909,82.27272727272727,77.2,71.66666666666667,78.0,"8 days, 0:00:00","7 days, 0:00:00",11099,10257,10257,2010/2011,17,9976,8540,3.5,3.1,2.2,4-4-2,4-3-2-1,D
0,2,0,0,2,1.0,0,0.0,5,7,4,16,1.0,17,1.0625,0,2,1,2,0.6666666666666666,4,1.3333333333333333,5,7,4,16,1.0,17,1.0625,67,Fast,Little,30,Short,Free Form,50,Normal,60,Normal,60,Normal,Free Form,45,Medium,30,Contain,60,Normal,Offside Trap,55,Balanced,Little,55,Mixed,Free Form,50,Normal,55,Normal,70,Lots,Organised,50,Medium,60,Press,55,Normal,Cover,182.88,77.1931112727,179.185454545,75.1725650909,,,,76.66666666666667,,81.36363636363636,86.36363636363636,79.4,82.0,84.0,"28 days, 0:00:00","67 days, 0:00:00",11100,10257,10257,2010/2011,17,8535,8636,3.1,3.2,2.3,4-3-3,4-3-1-2,A
0,2,0,1,6,2.0,2,0.666666666667,9,4,3,21,1.3125,14,0.875,0,1,1,2,1.0,3,1.5,9,4,3,21,1.3125,14,0.875,60,Balanced,Little,50,Mixed,Organised,50,Normal,40,Normal,70,Lots,Organised,55,Medium,50,Press,70,Wide,Cover,64,Balanced,Little,35,Mixed,Organised,30,Safe,50,Normal,70,Lots,Organised,35,Medium,30,Contain,55,Normal,Offside Trap,182.187272727,78.1827665455,181.032727273,77.7704101818,75.72727272727273,83.0,74.2,76.0,77.5,74.9090909090909,79.63636363636364,72.5,74.2,81.5,"8 days, 0:00:00","7 days, 0:00:00",11101,10257,10257,2010/2011,17,8543,8600,2.0,3.2,4.0,4-2-3-1,3-5-2,H
