,home_V,home_D,home_E,home_GF,home_AVG_GF,home_GS,home_AVG_GS,home_VG,home_DG,home_EG,home_GFG,home_AVG_GFG,home_GSG,home_AVG_GSG,away_V,away_D,away_E,away_GF,away_AVG_GF,away_GS,away_AVG_GS,away_VG,away_DG,away_EG,away_GFG,away_AVG_GFG,away_GSG,away_AVG_GSG,h_buildUpPlaySpeed,h_buildUpPlaySpeedClass,h_buildUpPlayDribblingClass,h_buildUpPlayPassing,h_buildUpPlayPassingClass,h_buildUpPlayPositioningClass,h_chanceCreationPassing,h_chanceCreationPassingClass,h_chanceCreationCrossing,h_chanceCreationCrossingClass,h_chanceCreationShooting,h_chanceCreationShootingClass,h_chanceCreationPositioningClass,h_defencePressure,h_defencePressureClass,h_defenceAggression,h_defenceAggressionClass,h_defenceTeamWidth,h_defenceTeamWidthClass,h_defenceDefenderLineClass,a_buildUpPlaySpeed,a_buildUpPlaySpeedClass,a_buildUpPlayDribblingClass,a_buildUpPlayPassing,a_buildUpPlayPassingClass,a_buildUpPlayPositioningClass,a_chanceCreationPassing,a_chanceCreationPassingClass,a_chanceCreationCrossing,a_chanceCreationCrossingClass,a_chanceCreationShooting,a_chanceCreationShootingClass,a_chanceCreationPositioningClass,a_defencePressure,a_defencePressureClass,a_defenceAggression,a_defenceAggressionClass,a_defenceTeamWidth,a_defenceTeamWidthClass,a_defenceDefenderLineClass,h_avg_height,h_avg_weight,a_avg_height,a_avg_weight,h_overall,h_potential,h_def,h_mid,h_att,a_overall,a_potential,a_def,a_mid,a_att,h_date,a_date,id,country_id,league_id,season,stage,home_team_api_id,away_team_api_id,B365H,B365D,B365A,formation_h,formation_a,Output
0,1,1,0,3,1.5,4,2.0,10,7,9,32,1.23076923077,32,1.23076923077,1,1,1,4,1.33333333333,4,1.33333333333,10,7,9,32,1.23076923077,32,1.23076923077,61,Balanced,Little,48,Mixed,Organised,48,Normal,52,Normal,50,Normal,Organised,33,Deep,44,Press,50,Normal,Cover,49,Balanced,Little,50,Mixed,Organised,51,Normal,76,Lots,61,Normal,Organised,43,Medium,57,Press,51,Normal,Cover,181.956363636,75.1725650909,179.647272727,73.2344901818,69.63636363636364,74.18181818181819,69.0,72.0,68.33333333333333,69.45454545454545,73.54545454545455,67.4,69.0,73.33333333333333,8 days 00:00:00.000000000,7 days 00:00:00.000000000,6862,4769,4769,2013/2014,27,9837,9873,2.2,3.1,3.5,4-3-2-1,4-3-2-1,H
0,2,0,0,5,2.5,0,0.0,18,1,7,62,2.38461538462,18,0.692307692308,1,0,2,6,2.0,4,1.33333333333,18,1,7,62,2.38461538462,18,0.692307692308,49,Balanced,Little,41,Mixed,Organised,62,Normal,52,Normal,60,Normal,Organised,49,Medium,46,Press,52,Normal,Cover,48,Balanced,Little,50,Mixed,Organised,49,Normal,77,Lots,64,Normal,Organised,44,Medium,48,Press,54,Normal,Cover,180.801818182,77.0281687273,179.185454545,74.84268,81.9090909090909,84.27272727272727,81.2,80.33333333333333,84.66666666666667,77.9090909090909,80.63636363636364,77.2,77.66666666666667,79.33333333333333,7 days 00:00:00.000000000,8 days 00:00:00.000000000,6863,4769,4769,2013/2014,27,9847,8592,1.33,5.0,9.0,4-3-3,4-1-3-2,H
0,1,0,1,1,0.5,0,0.0,9,13,4,23,0.884615384615,31,1.19230769231,0,3,0,2,0.666666666667,6,2.0,9,13,4,23,0.884615384615,31,1.19230769231,48,Balanced,Little,66,Mixed,Organised,49,Normal,66,Normal,34,Normal,Organised,56,Medium,47,Press,64,Normal,Cover,49,Balanced,Little,53,Mixed,Organised,52,Normal,34,Normal,36,Normal,Organised,36,Medium,45,Press,49,Normal,Cover,178.492727273,73.3994327273,180.34,76.7807549091,70.27272727272727,75.27272727272727,67.2,70.5,74.0,72.54545454545455,77.27272727272727,71.0,73.0,74.5,7 days 00:00:00.000000000,6 days 00:00:00.000000000,6864,4769,4769,2013/2014,27,9831,9941,2.4,3.1,3.1,4-2-3-1,3-5-2,A
0,2,0,0,6,3.0,1,0.5,11,7,8,40,1.53846153846,31,1.19230769231,1,1,1,2,0.666666666667,3,1.0,11,7,8,40,1.53846153846,31,1.19230769231,49,Balanced,Little,52,Mixed,Organised,49,Normal,54,Normal,67,Lots,Organised,46,Medium,47,Press,47,Normal,Cover,52,Balanced,Little,47,Mixed,Organised,48,Normal,49,Normal,52,Normal,Organised,34,Medium,43,Press,37,Normal,Cover,181.725454545,77.0694043636,179.416363636,75.3787432727,73.0909090909091,79.36363636363636,74.0,67.66666666666667,77.0,73.72727272727273,76.81818181818181,72.8,73.5,75.0,7 days 00:00:00.000000000,8 days 00:00:00.000000000,6865,4769,4769,2013/2014,27,9748,10249,1.91,3.3,4.2,4-1-3-2,4-2-3-1,D
0,0,1,1,3,1.5,5,2.5,9,12,5,34,1.30769230769,37,1.42307692308,0,2,1,3,1.0,5,1.66666666667,9,12,5,34,1.30769230769,37,1.42307692308,60,Balanced,Little,42,Mixed,Organised,48,Normal,53,Normal,64,Normal,Organised,43,Medium,47,Press,48,Normal,Cover,50,Balanced,Little,50,Mixed,Organised,50,Normal,51,Normal,49,Normal,Organised,44,Medium,45,Press,50,Normal,Cover,183.341818182,77.1518756364,181.032727273,76.2859272727,70.72727272727273,74.54545454545455,68.2,72.0,74.5,71.0,72.54545454545455,70.2,71.5,71.75,7 days 00:00:00.000000000,7 days 00:00:00.000000000,6866,4769,4769,2013/2014,27,8689,7794,1.75,3.4,5.0,4-4-2,4-2-3-1,D
0,0,0,2,3,1.5,3,1.5,5,12,9,25,0.961538461538,43,1.65384615385,0,2,1,2,0.666666666667,6,2.0,5,12,9,25,0.961538461538,43,1.65384615385,53,Balanced,Little,44,Mixed,Organised,52,Normal,52,Normal,64,Normal,Organised,47,Medium,56,Press,50,Normal,Cover,46,Balanced,Little,51,Mixed,Organised,52,Normal,44,Normal,49,Normal,Organised,47,Medium,51,Press,54,Normal,Cover,181.725454545,76.1209847273,183.110909091,76.1622203636,70.27272727272727,72.36363636363636,68.0,72.66666666666667,71.66666666666667,70.9090909090909,74.45454545454545,71.8,70.0,70.25,6 days 00:00:00.000000000,5 days 00:00:00.000000000,6867,4769,4769,2013/2014,27,4087,9830,2.2,3.1,3.5,4-3-2-1,4-2-3-1,H
0,1,0,1,4,2.0,2,1.0,2,16,8,20,0.769230769231,46,1.76923076923,0,2,1,2,0.666666666667,6,2.0,2,16,8,20,0.769230769231,46,1.76923076923,59,Balanced,Little,52,Mixed,Organised,48,Normal,34,Normal,52,Normal,Organised,38,Medium,47,Press,53,Normal,Cover,34,Balanced,Little,42,Mixed,Organised,63,Normal,52,Normal,49,Normal,Organised,47,Medium,42,Press,48,Normal,Cover,182.187272727,77.1518756364,181.725454545,79.7497207273,68.36363636363636,72.18181818181819,69.75,67.4,68.0,74.72727272727273,78.18181818181819,73.4,77.33333333333333,74.33333333333333,8 days 00:00:00.000000000,7 days 00:00:00.000000000,6868,4769,4769,2013/2014,27,8576,8639,5.0,3.5,1.73,3-5-2,4-3-2-1,A
0,1,0,1,4,2.0,3,1.5,5,15,7,27,1.0,45,1.66666666667,0,3,0,1,0.333333333333,9,3.0,5,15,7,27,1.0,45,1.66666666667,49,Balanced,Little,50,Mixed,Organised,51,Normal,76,Lots,61,Normal,Organised,43,Medium,57,Press,51,Normal,Cover,64,Balanced,Little,41,Mixed,Organised,49,Normal,52,Normal,64,Normal,Organised,46,Medium,44,Press,51,Normal,Cover,179.416363636,72.4922487273,181.494545455,77.0281687273,68.63636363636364,74.27272727272727,67.4,67.75,73.5,75.27272727272727,77.27272727272727,75.4,73.5,76.0,7 days 00:00:00.000000000,7 days 00:00:00.000000000,6869,4769,4769,2013/2014,28,9873,9851,2.25,3.1,3.4,4-4-2,4-2-3-1,H
0,0,1,1,2,1.0,4,2.0,9,9,9,31,1.14814814815,36,1.33333333333,2,0,1,7,2.33333333333,3,1.0,9,9,9,31,1.14814814815,36,1.33333333333,49,Balanced,Little,53,Mixed,Organised,52,Normal,34,Normal,36,Normal,Organised,36,Medium,45,Press,49,Normal,Cover,61,Balanced,Little,48,Mixed,Organised,48,Normal,52,Normal,50,Normal,Organised,33,Deep,44,Press,50,Normal,Cover,181.032727273,76.657048,184.034545455,76.9869330909,72.9090909090909,76.72727272727273,71.0,74.0,74.0,71.27272727272727,75.27272727272727,73.0,69.0,70.25,7 days 00:00:00.000000000,7 days 00:00:00.000000000,6870,4769,4769,2013/2014,28,9941,9837,1.85,3.25,4.6,3-5-2,4-2-3-1,H
0,0,2,0,1,0.5,5,2.5,10,13,4,25,0.925925925926,30,1.11111111111,0,2,1,0,0.0,3,1.0,10,13,4,25,0.925925925926,30,1.11111111111,46,Balanced,Little,51,Mixed,Organised,52,Normal,44,Normal,49,Normal,Organised,47,Medium,51,Press,54,Normal,Cover,59,Balanced,Little,52,Mixed,Organised,48,Normal,34,Normal,52,Normal,Organised,38,Medium,47,Press,53,Normal,Cover,181.494545455,74.2241454545,182.418181818,76.9044618182,70.9090909090909,74.9090909090909,70.6,70.0,71.75,67.18181818181819,72.0,69.75,66.0,65.0,8 days 00:00:00.000000000,6 days 00:00:00.000000000,6871,4769,4769,2013/2014,28,9830,8576,1.57,3.75,6.0,4-2-3-1,3-5-2,D
0,1,0,1,4,2.0,3,1.5,16,3,8,44,1.62962962963,21,0.777777777778,1,1,1,4,1.33333333333,4,1.33333333333,16,3,8,44,1.62962962963,21,0.777777777778,52,Balanced,Little,48,Mixed,Organised,37,Normal,37,Normal,37,Normal,Organised,35,Medium,34,Press,51,Normal,Cover,63,Balanced,Little,39,Mixed,Organised,63,Normal,64,Normal,49,Normal,Organised,54,Medium,43,Press,49,Normal,Cover,182.418181818,74.84268,180.570909091,75.9560421818,77.0,80.45454545454545,73.6,80.0,79.66666666666667,68.54545454545455,72.45454545454545,67.2,65.5,71.75,7 days 00:00:00.000000000,7 days 00:00:00.000000000,6872,4769,4769,2013/2014,28,9829,9874,1.22,6.0,13.0,4-1-3-2,4-2-3-1,H
0,2,0,1,6,2.0,2,0.666666666667,12,8,7,38,1.40740740741,29,1.07407407407,0,1,1,1,0.5,3,1.5,12,8,7,38,1.40740740741,29,1.07407407407,48,Balanced,Little,50,Mixed,Organised,49,Normal,77,Lots,64,Normal,Organised,44,Medium,48,Press,54,Normal,Cover,48,Balanced,Little,66,Mixed,Organised,49,Normal,66,Normal,34,Normal,Organised,56,Medium,47,Press,64,Normal,Cover,178.723636364,74.3066167273,177.338181818,72.4097774545,77.45454545454545,80.18181818181819,77.2,76.0,79.33333333333333,70.0,75.0,66.4,70.5,74.25,5 days 00:00:00.000000000,6 days 00:00:00.000000000,6873,4769,4769,2013/2014,28,8592,9831,1.5,4.0,7.0,4-1-3-2,4-2-3-1,A
0,0,1,2,4,1.33333333333,6,2.0,9,12,6,35,1.2962962963,38,1.40740740741,0,2,0,2,1.0,4,2.0,9,12,6,35,1.2962962963,38,1.40740740741,60,Balanced,Little,42,Mixed,Organised,48,Normal,53,Normal,64,Normal,Organised,43,Medium,47,Press,48,Normal,Cover,49,Balanced,Little,52,Mixed,Organised,48,Normal,52,Normal,52,Normal,Organised,35,Medium,44,Press,50,Normal,Cover,181.956363636,75.4199789091,181.494545455,76.8219905455,72.54545454545455,74.72727272727273,71.0,73.0,75.5,75.9090909090909,78.45454545454545,77.0,74.66666666666667,75.33333333333333,8 days 00:00:00.000000000,8 days 00:00:00.000000000,6874,4769,4769,2013/2014,28,8689,9853,2.75,3.2,2.6,4-4-2,4-3-2-1,H
0,1,0,1,2,1.0,0,0.0,14,6,7,31,1.14814814815,18,0.666666666667,1,1,1,5,1.66666666667,5,1.66666666667,14,6,7,31,1.14814814815,18,0.666666666667,34,Balanced,Little,42,Mixed,Organised,63,Normal,52,Normal,49,Normal,Organised,47,Medium,42,Press,48,Normal,Cover,52,Balanced,Little,47,Mixed,Organised,48,Normal,49,Normal,52,Normal,Organised,34,Medium,43,Press,37,Normal,Cover,180.570909091,76.0385134545,179.647272727,75.296272,74.27272727272727,77.0,74.8,72.5,74.5,73.54545454545455,77.45454545454545,72.8,72.66666666666667,75.66666666666667,7 days 00:00:00.000000000,7 days 00:00:00.000000000,6875,4769,4769,2013/2014,28,8639,10249,2.0,3.2,4.0,4-2-3-1,4-3-2-1,H
0,1,1,0,2,1.0,2,1.0,8,11,8,26,0.962962962963,28,1.03703703704,1,2,0,4,1.33333333333,4,1.33333333333,8,11,8,26,0.962962962963,28,1.03703703704,52,Balanced,Little,48,Mixed,Organised,53,Normal,49,Normal,59,Normal,Organised,46,Medium,43,Press,49,Normal,Cover,53,Balanced,Little,44,Mixed,Organised,52,Normal,52,Normal,64,Normal,Organised,47,Medium,56,Press,50,Normal,Cover,181.956363636,74.1829098182,180.109090909,73.481904,67.0,69.9090909090909,66.0,67.75,68.0,69.81818181818181,73.45454545454545,67.8,70.75,73.0,7 days 00:00:00.000000000,8 days 00:00:00.000000000,6876,4769,4769,2013/2014,28,9747,4087,1.85,3.3,4.5,4-4-2,4-4-2,A
0,2,0,0,5,2.5,3,1.5,11,9,7,34,1.25925925926,31,1.14814814815,0,3,0,0,0.0,5,1.66666666667,11,9,7,34,1.25925925926,31,1.14814814815,49,Balanced,Little,37,Mixed,Organised,49,Normal,64,Normal,51,Normal,Organised,44,Medium,46,Press,49,Normal,Cover,49,Balanced,Little,52,Mixed,Organised,49,Normal,54,Normal,67,Lots,Organised,46,Medium,47,Press,47,Normal,Cover,182.88,77.5229963636,181.725454545,77.9765883636,73.27272727272727,75.9090909090909,74.0,73.0,72.5,73.63636363636364,79.18181818181819,74.66666666666667,68.33333333333333,78.5,8 days 00:00:00.000000000,7 days 00:00:00.000000000,6877,4769,4769,2013/2014,28,9827,9748,2.38,3.1,3.1,4-2-3-1,5-3-2,A
0,1,2,0,3,1.0,6,2.0,9,11,7,31,1.14814814815,40,1.48148148148,0,1,1,1,0.5,4,2.0,9,11,7,31,1.14814814815,40,1.48148148148,50,Balanced,Little,50,Mixed,Organised,50,Normal,51,Normal,49,Normal,Organised,44,Medium,45,Press,50,Normal,Cover,49,Balanced,Little,41,Mixed,Organised,62,Normal,52,Normal,60,Normal,Organised,49,Medium,46,Press,52,Normal,Cover,180.801818182,75.8323352727,181.956363636,76.7807549091,71.81818181818181,73.0,70.66666666666667,71.0,76.5,80.18181818181819,84.36363636363636,79.2,77.33333333333333,84.66666666666667,7 days 00:00:00.000000000,6 days 00:00:00.000000000,6878,4769,4769,2013/2014,28,7794,9847,10.0,5.25,1.29,5-3-2,4-3-2-1,A
0,2,0,0,3,1.5,0,0.0,5,16,7,23,0.821428571429,50,1.78571428571,0,2,1,3,1.0,6,2.0,5,16,7,23,0.821428571429,50,1.78571428571,63,Balanced,Little,39,Mixed,Organised,63,Normal,64,Normal,49,Normal,Organised,54,Medium,43,Press,49,Normal,Cover,60,Balanced,Little,42,Mixed,Organised,48,Normal,53,Normal,64,Normal,Organised,43,Medium,47,Press,48,Normal,Cover,181.032727273,76.1622203636,181.263636364,75.6261570909,67.18181818181819,71.81818181818181,67.8,67.0,66.0,71.45454545454545,74.18181818181819,71.0,70.75,74.0,7 days 00:00:00.000000000,6 days 00:00:00.000000000,6879,4769,4769,2013/2014,29,9874,8689,2.63,3.1,2.75,4-4-2,4-4-2,H
0,0,1,1,2,1.0,4,2.0,7,11,10,32,1.14285714286,34,1.21428571429,1,2,0,5,1.66666666667,5,1.66666666667,7,11,10,32,1.14285714286,34,1.21428571429,64,Balanced,Little,41,Mixed,Organised,49,Normal,52,Normal,64,Normal,Organised,46,Medium,44,Press,51,Normal,Cover,49,Balanced,Little,53,Mixed,Organised,52,Normal,34,Normal,36,Normal,Organised,36,Medium,45,Press,49,Normal,Cover,181.263636364,74.1004385455,180.34,75.9560421818,74.9090909090909,76.9090909090909,74.4,74.0,76.0,72.36363636363636,76.63636363636364,69.25,74.0,74.5,7 days 00:00:00.000000000,7 days 00:00:00.000000000,6880,4769,4769,2013/2014,29,9851,9941,2.63,3.0,2.88,4-2-3-1,3-5-2,A
0,2,0,0,4,2.0,1,0.5,11,8,9,37,1.32142857143,36,1.28571428571,1,2,0,6,2.0,7,2.33333333333,11,8,9,37,1.32142857143,36,1.28571428571,61,Balanced,Little,48,Mixed,Organised,48,Normal,52,Normal,50,Normal,Organised,33,Deep,44,Press,50,Normal,Cover,48,Balanced,Little,50,Mixed,Organised,49,Normal,77,Lots,64,Normal,Organised,44,Medium,48,Press,54,Normal,Cover,182.88,75.1725650909,179.647272727,75.5849214545,71.63636363636364,74.81818181818181,73.0,71.66666666666667,69.33333333333333,77.72727272727273,79.72727272727273,77.4,76.0,80.0,6 days 00:00:00.000000000,7 days 00:00:00.000000000,6881,4769,4769,2013/2014,29,9837,8592,3.25,3.1,2.3,4-3-3,4-3-3,D
0,2,0,0,5,2.5,0,0.0,20,1,7,67,2.39285714286,18,0.642857142857,2,0,1,8,2.66666666667,3,1.0,20,1,7,67,2.39285714286,18,0.642857142857,49,Balanced,Little,41,Mixed,Organised,62,Normal,52,Normal,60,Normal,Organised,49,Medium,46,Press,52,Normal,Cover,49,Balanced,Little,52,Mixed,Organised,48,Normal,52,Normal,52,Normal,Organised,35,Medium,44,Press,50,Normal,Cover,182.418181818,77.6054676364,182.88,79.2548930909,83.18181818181819,84.0,81.6,82.33333333333333,86.66666666666667,76.0909090909091,79.63636363636364,77.4,75.66666666666667,74.33333333333333,8 days 00:00:00.000000000,7 days 00:00:00.000000000,6882,4769,4769,2013/2014,29,9847,9853,1.36,4.5,9.5,4-3-3,4-3-3,H
0,0,1,1,0,0.0,2,1.0,10,14,4,24,0.857142857143,33,1.17857142857,1,2,0,2,0.666666666667,3,1.0,10,14,4,24,0.857142857143,33,1.17857142857,48,Balanced,Little,66,Mixed,Organised,49,Normal,66,Normal,34,Normal,Organised,56,Medium,47,Press,64,Normal,Cover,50,Balanced,Little,50,Mixed,Organised,50,Normal,51,Normal,49,Normal,Organised,44,Medium,45,Press,50,Normal,Cover,177.569090909,72.2035992727,181.263636364,76.4921054545,69.27272727272727,75.63636363636364,69.8,70.5,68.0,70.27272727272727,72.63636363636364,70.4,70.0,70.2,8 days 00:00:00.000000000,7 days 00:00:00.000000000,6883,4769,4769,2013/2014,29,9831,7794,2.15,3.1,3.6,4-2-3-1,4-1-4-1,H
0,1,0,1,3,1.5,1,0.5,6,7,15,33,1.17857142857,33,1.17857142857,0,1,2,2,0.666666666667,4,1.33333333333,6,7,15,33,1.17857142857,33,1.17857142857,52,Balanced,Little,47,Mixed,Organised,48,Normal,49,Normal,52,Normal,Organised,34,Medium,43,Press,37,Normal,Cover,49,Balanced,Little,37,Mixed,Organised,49,Normal,64,Normal,51,Normal,Organised,44,Medium,46,Press,49,Normal,Cover,179.185454545,75.296272,181.725454545,77.8941170909,73.27272727272727,75.9090909090909,73.2,72.5,73.75,72.18181818181819,75.27272727272727,71.4,74.0,72.25,7 days 00:00:00.000000000,7 days 00:00:00.000000000,6884,4769,4769,2013/2014,29,10249,9827,2.0,3.1,4.2,4-2-3-1,4-2-3-1,D
0,1,0,1,3,1.5,1,0.5,12,7,9,42,1.5,32,1.14285714286,2,0,1,4,1.33333333333,2,0.666666666667,12,7,9,42,1.5,32,1.14285714286,49,Balanced,Little,52,Mixed,Organised,49,Normal,54,Normal,67,Lots,Organised,46,Medium,47,Press,47,Normal,Cover,52,Balanced,Little,48,Mixed,Organised,37,Normal,37,Normal,37,Normal,Organised,35,Medium,34,Press,51,Normal,Cover,180.570909091,76.6982836364,182.88,74.7602087273,74.54545454545455,78.81818181818181,75.2,74.66666666666667,73.33333333333333,76.36363636363636,80.45454545454545,73.6,80.66666666666667,76.66666666666667,7 days 00:00:00.000000000,8 days 00:00:00.000000000,6885,4769,4769,2013/2014,29,9748,9829,2.6,3.0,2.9,4-1-3-2,4-1-3-2,A
0,2,0,1,4,1.33333333333,0,0.0,15,6,7,33,1.17857142857,18,0.642857142857,1,0,1,5,2.5,4,2.0,15,6,7,33,1.17857142857,18,0.642857142857,34,Balanced,Little,42,Mixed,Organised,63,Normal,52,Normal,49,Normal,Organised,47,Medium,42,Press,48,Normal,Cover,46,Balanced,Little,51,Mixed,Organised,52,Normal,44,Normal,49,Normal,Organised,47,Medium,51,Press,54,Normal,Cover,180.34,77.7704101818,180.570909091,74.4715592727,76.27272727272727,78.63636363636364,76.8,77.33333333333333,74.33333333333333,70.18181818181819,72.63636363636364,69.8,69.25,73.0,6 days 00:00:00.000000000,7 days 00:00:00.000000000,6886,4769,4769,2013/2014,29,8639,9830,1.44,4.0,8.0,4-3-3,4-4-2,D
0,1,0,1,4,2.0,2,1.0,7,12,9,28,1.0,43,1.53571428571,1,1,1,3,1.0,3,1.0,7,12,9,28,1.0,43,1.53571428571,53,Balanced,Little,44,Mixed,Organised,52,Normal,52,Normal,64,Normal,Organised,47,Medium,56,Press,50,Normal,Cover,49,Balanced,Little,50,Mixed,Organised,51,Normal,76,Lots,61,Normal,Organised,43,Medium,57,Press,51,Normal,Cover,180.34,74.0179672727,179.416363636,72.4922487273,69.9090909090909,73.18181818181819,68.0,70.75,73.0,68.63636363636364,74.27272727272727,67.4,67.75,73.5,7 days 00:00:00.000000000,7 days 00:00:00.000000000,6887,4769,4769,2013/2014,29,4087,9873,2.15,3.1,3.6,4-4-2,4-4-2,A
0,1,1,0,5,2.5,4,2.0,2,17,9,24,0.857142857143,51,1.82142857143,0,2,1,3,1.0,7,2.33333333333,2,17,9,24,0.857142857143,51,1.82142857143,59,Balanced,Little,52,Mixed,Organised,48,Normal,34,Normal,52,Normal,Organised,38,Medium,47,Press,53,Normal,Cover,52,Balanced,Little,48,Mixed,Organised,53,Normal,49,Normal,59,Normal,Organised,46,Medium,43,Press,49,Normal,Cover,182.418181818,76.1622203636,181.725454545,74.2653810909,67.18181818181819,71.45454545454545,69.66666666666667,66.0,61.5,67.36363636363636,70.18181818181819,66.0,67.75,70.0,7 days 00:00:00.000000000,7 days 00:00:00.000000000,6888,4769,4769,2013/2014,29,8576,9747,3.0,2.88,2.63,5-3-2,4-4-2,A
0,1,0,1,4,2.0,3,1.5,7,15,7,30,1.03448275862,46,1.58620689655,1,2,0,2,0.666666666667,6,2.0,7,15,7,30,1.03448275862,46,1.58620689655,49,Balanced,Little,50,Mixed,Organised,51,Normal,76,Lots,61,Normal,Organised,43,Medium,57,Press,51,Normal,Cover,59,Balanced,Little,52,Mixed,Organised,48,Normal,34,Normal,52,Normal,Organised,38,Medium,47,Press,53,Normal,Cover,179.416363636,72.4922487273,182.418181818,77.3992894545,68.63636363636364,74.27272727272727,67.4,67.75,73.5,65.36363636363636,69.72727272727273,65.66666666666667,67.25,56.0,7 days 00:00:00.000000000,7 days 00:00:00.000000000,6899,4769,4769,2013/2014,30,9873,8576,1.57,3.6,6.5,4-4-2,5-4-1,A
0,1,1,0,5,2.5,6,3.0,11,9,9,37,1.27586206897,40,1.37931034483,3,0,0,8,2.66666666667,3,1.0,11,9,9,37,1.27586206897,40,1.37931034483,49,Balanced,Little,53,Mixed,Organised,52,Normal,34,Normal,36,Normal,Organised,36,Medium,45,Press,49,Normal,Cover,53,Balanced,Little,44,Mixed,Organised,52,Normal,52,Normal,64,Normal,Organised,47,Medium,56,Press,50,Normal,Cover,181.032727273,76.657048,181.263636364,75.2138007273,72.9090909090909,76.72727272727273,71.0,74.0,74.0,69.72727272727273,72.81818181818181,66.8,72.0,72.5,7 days 00:00:00.000000000,7 days 00:00:00.000000000,6900,4769,4769,2013/2014,30,9941,4087,1.73,3.5,5.0,3-5-2,4-4-2,D
0,1,0,1,3,1.5,1,0.5,14,9,6,38,1.31034482759,26,0.896551724138,1,2,0,2,0.666666666667,3,1.0,14,9,6,38,1.31034482759,26,0.896551724138,49,Balanced,Little,52,Mixed,Organised,48,Normal,52,Normal,52,Normal,Organised,35,Medium,44,Press,50,Normal,Cover,63,Balanced,Little,39,Mixed,Organised,63,Normal,64,Normal,49,Normal,Organised,54,Medium,43,Press,49,Normal,Cover,181.263636364,77.4405250909,180.570909091,75.7910996364,75.9090909090909,78.18181818181819,77.6,74.5,74.5,67.9090909090909,72.0,67.8,63.0,70.5,7 days 00:00:00.000000000,8 days 00:00:00.000000000,6901,4769,4769,2013/2014,30,9853,9874,1.5,4.0,7.0,4-2-3-1,4-2-3-1,H
0,0,1,1,2,1.0,5,2.5,10,13,6,27,0.931034482759,32,1.10344827586,0,1,2,0,0.0,2,0.666666666667,10,13,6,27,0.931034482759,32,1.10344827586,46,Balanced,Little,51,Mixed,Organised,52,Normal,44,Normal,49,Normal,Organised,47,Medium,51,Press,54,Normal,Cover,52,Balanced,Little,47,Mixed,Organised,48,Normal,49,Normal,52,Normal,Organised,34,Medium,43,Press,37,Normal,Cover,181.494545455,75.4612145455,179.647272727,75.2138007273,70.81818181818181,73.27272727272727,70.4,70.25,73.0,72.54545454545455,76.18181818181819,72.0,73.5,72.75,7 days 00:00:00.000000000,6 days 00:00:00.000000000,6902,4769,4769,2013/2014,30,9830,10249,2.8,3.0,2.7,4-4-2,4-2-3-1,H
0,2,0,0,5,2.5,3,1.5,18,3,8,49,1.68965517241,24,0.827586206897,2,1,0,5,1.66666666667,4,1.33333333333,18,3,8,49,1.68965517241,24,0.827586206897,52,Balanced,Little,48,Mixed,Organised,37,Normal,37,Normal,37,Normal,Organised,35,Medium,34,Press,51,Normal,Cover,34,Balanced,Little,42,Mixed,Organised,63,Normal,52,Normal,49,Normal,Organised,47,Medium,42,Press,48,Normal,Cover,184.265454545,76.4508698182,179.185454545,76.7807549091,76.54545454545455,79.72727272727273,74.0,77.66666666666667,79.66666666666667,74.9090909090909,77.45454545454545,76.8,73.33333333333333,73.33333333333333,7 days 00:00:00.000000000,8 days 00:00:00.000000000,6903,4769,4769,2013/2014,30,9829,8639,1.85,3.4,4.33,4-1-3-2,4-3-3,D
0,1,1,0,1,0.5,1,0.5,12,9,8,39,1.34482758621,31,1.06896551724,0,1,2,2,0.666666666667,4,1.33333333333,12,9,8,39,1.34482758621,31,1.06896551724,48,Balanced,Little,50,Mixed,Organised,49,Normal,77,Lots,64,Normal,Organised,44,Medium,48,Press,54,Normal,Cover,64,Balanced,Little,41,Mixed,Organised,49,Normal,52,Normal,64,Normal,Organised,46,Medium,44,Press,51,Normal,Cover,179.878181818,74.9251512727,181.494545455,77.564232,77.54545454545455,79.81818181818181,77.4,76.0,79.33333333333333,74.0909090909091,77.72727272727273,75.4,74.0,72.5,8 days 00:00:00.000000000,7 days 00:00:00.000000000,6904,4769,4769,2013/2014,30,8592,9851,1.7,3.6,5.0,4-3-1-2,4-2-3-1,A
0,1,1,1,3,1.0,4,1.33333333333,10,13,6,36,1.24137931034,40,1.37931034483,0,2,0,0,0.0,3,1.5,10,13,6,36,1.24137931034,40,1.37931034483,60,Balanced,Little,42,Mixed,Organised,48,Normal,53,Normal,64,Normal,Organised,43,Medium,47,Press,48,Normal,Cover,49,Balanced,Little,41,Mixed,Organised,62,Normal,52,Normal,60,Normal,Organised,49,Medium,46,Press,52,Normal,Cover,180.34,75.7086283636,181.032727273,75.0076225455,72.0,74.72727272727273,69.2,73.75,75.5,82.45454545454545,84.72727272727273,80.6,81.33333333333333,86.66666666666667,6 days 00:00:00.000000000,5 days 00:00:00.000000000,6905,4769,4769,2013/2014,30,8689,9847,8.0,4.4,1.4,4-4-2,4-3-3,A
